,Eigen,Degree,Between,Between Sub,RWR,RWR Sub
PDK4,0.016207064327244478,0.023148966248453792,0.0032103034687149287,5415.930398719202,0.0007854373011223823,0.0006805140875999049
BNIP3L,0.009670501044853131,0.014843611945573423,0.0007768305502697814,2232.3943297178434,0.00047379721947472396,0.0005372339984657428
GPX3,0.014089518046067747,0.019261353596041704,0.003879329059701687,4918.890115961853,0.0007420454899586316,0.0006242006298296984
EGF,0.10038761352025721,0.07280438239971727,0.007780452584397201,20935.759393510783,0.0018765649514117752,0.0019535179844440156
CXCL14,0.01201155327851956,0.011839547623254993,0.00019759937499750995,79.11065210693417,0.0003200368746244805,0.0002762457499927156
CX3CL1,0.026444388806889034,0.012546386287329918,7.760987445624561e-05,137.7861823849134,0.0003050703513345199,0.000348032787310912
MMP2,0.06748921221664818,0.0390528361901396,0.0017161593320107486,3163.9467925382364,0.0009903787029818733,0.0010305254482465614
CCL2,0.08732321871875103,0.05654709312599399,0.0033038164773765196,6680.870351626762,0.001409686327610835,0.001411922797060341
TBX1,0.02307277385468966,0.010602579961123874,0.000349885751339673,927.6115386122775,0.0003100217522862601,0.000295819624962231
CCL5,0.060924255401471006,0.03781586852800849,0.0015143150888939831,4054.9353943685724,0.0009168746769112957,0.0009309297621542841
CCL21,0.02373976623987596,0.013429934617423573,0.00013371524418356504,245.27205019612694,0.0003264608498634971,0.0003271056592207219
CCL3,0.02862561508840968,0.012369676621311186,5.9150634496955195e-05,162.24822065443675,0.000303989194345453,0.00029098081607138433
CCR5,0.03750573398491863,0.026329740236790952,0.0010962358799563492,1954.1473591451668,0.0006652408048939338,0.0007267180624229335
CCL7,0.013445664252597958,0.005124580314543206,4.7563155994233405e-05,125.08127861629826,0.0001464729880909191,0.00012266400655832948
CX3CR1,0.021588280346756465,0.012723095953348649,5.794496035365872e-05,148.016086851567,0.0003068193668445672,0.0003561044796701485
CXCL1,0.05404781363825788,0.03021735288920304,0.0008481675041882872,1891.0954461617368,0.0007269362338630541,0.0007181745713618959
CCL4,0.03261093751508003,0.017847676267891854,0.00019837057780840042,530.3428026550566,0.00043010032750122914,0.0004358904168637742
CXCL9,0.02437119128578965,0.014136773281498498,0.000227457607166468,599.7185878254359,0.00034847114404272804,0.00034405772164503945
CCL20,0.021567486060242266,0.011486128291217531,4.508723497956284e-05,126.22996368039468,0.0002779781749601903,0.0002670181137143936
CCR7,0.03516361865329002,0.023148966248453792,0.0005572165529031941,1754.3379095998469,0.0005652394974213248,0.0006495354294236666
CXCL12,0.06497764437006663,0.03569535253578371,0.001164312094050016,3427.0131540518028,0.000855062688495374,0.0008862627969617135
CXCL3,0.013444596218642734,0.00724509630676798,1.631510735338126e-05,46.62328519089797,0.00018319362143601257,0.00016858982813147666
CCR1,0.030683942821135932,0.020851740590210284,0.0004737053404968774,858.5496890465669,0.0005113537979705565,0.0005791954541999608
CXCL11,0.016072286083928605,0.009012192966955292,8.375550696928711e-05,212.69077633192927,0.00022697664678558778,0.00021806811440433513
CCL11,0.02093088661267631,0.008128644636861637,6.713458120225475e-05,161.6022683047934,0.0002166969942656271,0.00019914073608976742
CCR2,0.036123350966934746,0.021205159922247748,0.00038254519200203003,1071.260163111787,0.0005111468415568157,0.0005836426735690343
CXCL8,0.08980984449936032,0.05707722212405019,0.0037424365317459936,12659.63008582978,0.001399647100368532,0.0013978557292049496
CXCR3,0.028213010802382393,0.01820109559992932,0.00046264292985075323,1061.6386676818706,0.00045422404390293915,0.0005211602814514187
CXCL5,0.020240880856972596,0.00989574129704895,4.288146525704338e-05,110.52905299975004,0.00024513234786114403,0.00023195889340435992
CXCR2,0.02661633729349416,0.013076515285386111,9.931238652446918e-05,231.20606386914358,0.00032015519674667605,0.0003701832484691548
PTGER4,0.015994000310788906,0.00724509630676798,0.00012318132779890416,343.8531831086011,0.00020642753366204453,0.0002445017679170907
CXCR4,0.07440883301204267,0.045414384166813926,0.0028163832717807455,7652.696803832105,0.0011098530899026073,0.0012109680826018429
ITPR1,0.01838417093210653,0.01873122459798551,0.0011340636849955718,3866.320727772085,0.0005552392765159109,0.000657049376641172
ITPR3,0.016975578363294417,0.015020321611592155,0.0006697893067049906,2382.0738648720044,0.000440721378979381,0.0005261766318436889
ACKR3,0.012964604487105794,0.007598515638805443,3.7814857123414684e-05,127.81415625385128,0.00019438403215791243,0.0002333899832663255
CXCL13,0.018533911486509687,0.010425870295105142,4.736711172689213e-05,102.94998546240224,0.00025723194722323655,0.0002493268424212088
CXCL16,0.01471507974550457,0.00989574129704895,0.00014068090831483994,111.51183544443407,0.0002606431201982242,0.0002937049707523738
CXCR1,0.019669840501194122,0.01007245096306768,5.8430025188236684e-05,99.17546458598291,0.0002521470379820451,0.00029151920345707715
PPBP,0.023699280650573543,0.017670966601873124,0.00032562142712943453,486.34631985885335,0.00044088609494617314,0.0004273392253128531
CCL26,0.004329409442028814,0.0024739353242622373,1.2651243984476633e-05,23.66991707094374,8.739483146727513e-05,5.773354761563221e-05
PF4,0.0212734448220378,0.013606644283442305,0.000297576777914556,602.39040724042,0.00034686210055791754,0.000333558807370084
CCL27,0.010520179002655462,0.00724509630676798,1.7651446023372862e-05,48.70096478662171,0.00018556396450947858,0.0001733504183831133
CCR9,0.01205581138141294,0.0084820639688991,3.295392969171982e-05,63.62245443084425,0.00021394517439673165,0.0002527562827772085
ACKR2,0.008753946727828593,0.004064322318430819,1.0679734955313348e-05,7.322368821665977,0.00012006502064428016,0.00014505516854340352
CCL13,0.007578523295269878,0.005477999646580668,4.4380441848925905e-06,7.777719385839384,0.0001452848893830962,0.00013036180820569492
CXCL6,0.010091361000843267,0.006184838310655593,6.129507646213897e-06,11.114819876491113,0.0001600218644985981,0.00014571748490577893
CXCR5,0.018475670644868127,0.012546386287329918,0.0002210280149209527,579.2408926537878,0.0003235357148073064,0.00036143901227956226
CCR10,0.0062412441464303504,0.006184838310655593,1.3397275182748673e-05,34.640452322554346,0.0001626313696639327,0.00019981242718077413
CCR3,0.016406799912614175,0.009365612298992755,4.088305941525394e-05,57.59843561237298,0.00023388764260256684,0.00027333823379651397
CCR4,0.008300389086470513,0.006361547976674324,3.171761916643817e-05,116.2078179284465,0.00016954645807810972,0.00020643815271735095
CCL19,0.021751580062567215,0.013960063615479768,6.770038178541552e-05,96.52993930651215,0.0003343140864390687,0.0003355796861648497
CCL25,0.008104159269094798,0.006714967308711787,2.8325300143632086e-05,53.629827775433455,0.0001779342339316345,0.0001579458293260781
CXCR6,0.008252582116378311,0.006714967308711787,7.38113194712284e-05,149.83052913537108,0.00018234370219803844,0.0002282461747908305
CCL16,0.0044223260782818965,0.005477999646580668,3.9363522426901567e-05,10.956527404802335,0.00015862214051013443,0.0001353695015560619
PTGER2,0.0050306027134105445,0.0035341933203746245,6.687633189302802e-05,53.006635122086685,0.00012893553099789298,0.0001550328969907984
CCL23,0.0021584463207913523,0.0007068386640749249,1.908243448274783e-06,0.48796444947783546,4.284827500202287e-05,1.5891456553452522e-05
SRGN,0.019897454597994767,0.025092772574659836,0.004916859499147976,12343.88454484071,0.0008893463924602609,0.0008790004069778383
PFN1,0.013754151357551016,0.02579961123873476,0.004766287229259478,15513.178350486825,0.0009408333018429691,0.0009464045648835542
MRPS34,0.0005833039070043603,0.0014136773281498499,5.702896331130252e-06,20.358372801088297,6.76594463304375e-05,9.551256657088549e-05
SLC25A5,0.005348403227758752,0.007775225304824174,0.00012924222872940044,401.47499571364045,0.0002450007901184363,0.00028781580747969603
CALD1,0.01892608787301576,0.024562643576603642,0.0029783377712544975,5449.959717670486,0.0007963917037578543,0.0007833949274753442
ENO2,0.02395866496686695,0.01608057960770454,0.00105221717297529,1826.817850674761,0.00045466860062689065,0.0004685016114820596
PRKACA,0.0297376248547105,0.048595158155151086,0.010059090523745762,41095.291475446786,0.0017072689578581095,0.0019858411226144888
TTLL12,0.0005953684164111919,0.0014136773281498499,1.4766692101198933e-05,49.00974452658385,7.279684250218732e-05,3.685588639174105e-05
ACTG2,0.007940796904656268,0.008128644636861637,0.00039277022163483415,1185.7388657487743,0.0002614655033678139,0.0002370505232448579
ACTC1,0.012557987292753679,0.012016257289273724,0.0004978654134312921,733.6205682087559,0.00035976507159994603,0.00037640355067216995
MSS51,0.0002050693625069668,0.00035341933203746247,1.3347955373196023e-07,0.33130800646236125,3.635641559484257e-05,1.0126032688413328e-05
ACTB,0.08765197811816833,0.06608941509100548,0.00932834433406432,33697.992342228965,0.001710347780441497,0.0017333994026466995
RPS27A,0.03900476311632574,0.05177593214348825,0.007599144171330663,28808.684620926302,0.0014594042219094163,0.0014459622013598707
MTERF3,0.00041270197600641703,0.0005301289980561937,1.5025394776220597e-05,109.82452788982673,4.659441539018936e-05,7.648806016366629e-05
ACTA1,0.0314757236922973,0.022265417918360134,0.0012299718324424115,2450.773529710573,0.0006007247877500391,0.0005834662158368089
ACTG1,0.060112521351910864,0.044884255168757735,0.003958163916189408,13046.028234193132,0.0011866843152812377,0.0012206226803865138
MAPK3,0.12034413806358783,0.09666018731224599,0.01149286403792516,35796.0436250335,0.0024970495869657593,0.0026152856479552808
ACTA2,0.022037427814028208,0.014136773281498498,0.00042517100374468453,994.0609174326094,0.0003874835117503655,0.0003661905677269117
CDK1,0.023256562548196576,0.01572716027566708,0.000695703032362704,2929.993196263702,0.00044915917715125674,0.0004675951469160663
VCL,0.03967351211076347,0.03375154620957767,0.0039265252362218886,9544.303403826221,0.0009518009539683702,0.0010119465732303763
MAPK1,0.10603796832390117,0.08482063968899099,0.011009223635430485,35785.977507160234,0.0022258861196786613,0.0023386605577695972
MYL7,0.0032168039429763128,0.002297225658243506,1.6975187778501325e-05,41.125042462343984,8.946675875521487e-05,6.397863794359005e-05
COL1A1,0.02380158190240486,0.011132708959180067,0.00026584668534153616,524.6254327694024,0.00030788212446724206,0.0002761746537412935
MYF6,0.0014545647316335552,0.0007068386640749249,8.301564929608848e-07,0.5934981427330932,4.557824443577151e-05,1.629628324073748e-05
CALM2,0.0023971040916770103,0.0028273546562996997,6.271313630089263e-05,101.01597578806391,0.00011190726466591395,0.00013489148086476136
EGFR,0.11690377116481196,0.10602579961123874,0.01886578260948114,55263.7690759088,0.0028709517341890664,0.002962320993109061
SYP,0.014380963719777843,0.007598515638805443,0.0003099434574868209,788.8147764312203,0.00023255907701358924,0.00026450608864467165
SLC1A2,0.008227390913737679,0.004064322318430819,6.295378503800569e-05,129.1918527067844,0.00013436840207987314,0.00016266422520008387
ESR1,0.06877138665011322,0.051069093479413324,0.00670632855665994,24201.47684736307,0.0013707726595899034,0.0013371928872229664
SLC1A7,0.003431034889059031,0.002297225658243506,1.2599365150333097e-05,30.602933441461875,8.685568896037445e-05,0.00011101068058263273
CYR61,0.021369452349249692,0.009012192966955292,8.751646134611034e-05,166.30419096138337,0.0002459283794132713,0.00021880679302861694
S100A6,0.004706880662575638,0.0035341933203746245,9.964588308546151e-05,259.1523153790094,0.00013000418320252048,0.0001552781347477247
ELN,0.017133877474531472,0.007068386640749249,9.39581403103106e-05,85.12024423501421,0.00019857414224567387,0.00017297186757979886
WT1,0.011116384511145012,0.005477999646580668,0.00011229239057259909,390.27174630253927,0.00017224455351524956,0.00013975266597269993
KIT,0.03442699093268409,0.016433998939742005,0.0004454864535381201,1348.9521453815246,0.0004241413346549377,0.00046332245074262753
TAGLN,0.015984107312441057,0.013429934617423573,0.00061695260482395,2065.1697010493604,0.0003881399221010156,0.0003688294036126925
IGFBP5,0.01159015272559166,0.006008128644636862,7.780098421062491e-05,279.9459043119352,0.00017890147065206338,0.00015199849936335473
PPP1R12A,0.01238465853033956,0.006714967308711787,0.00035893525739284305,1898.791772362963,0.00021342365878617505,0.0002416979687267156
CD68,0.0442266906647089,0.025622901572716027,0.0006402361495931044,1323.7985073226937,0.0006261265028308704,0.000703872070544938
MYLPF,0.0036609780858017564,0.0033574836543558933,6.0970191671324185e-05,75.23562611118362,0.00011992505139045884,0.0001435239474840703
COL1A2,0.02574904258450619,0.01714083760381693,0.0007381982652880367,1273.1163663342047,0.00047532952636699744,0.00043930479131752865
MYLK,0.014840774196364514,0.007951934970842905,0.00018322218128431823,216.66338752078317,0.00023615161319002817,0.0002639561813933643
FN1,0.09343012141189817,0.06608941509100548,0.007072291905921354,15863.721997436774,0.0016942912585201932,0.0017523330163833153
SRF,0.007145076042399099,0.004064322318430819,6.342378280556677e-05,58.888512703161204,0.00013538159644174203,9.419237471198602e-05
CALB2,0.005292340503269043,0.0035341933203746245,5.1226277832443704e-05,71.31529540991149,0.00012403298938482005,0.00010062570955141698
PECAM1,0.0413939764985643,0.019261353596041704,0.00035293790891098093,980.2643334046643,0.0004812557464821186,0.0005259542145849848
RHOA,0.056751534822884614,0.03498851387170879,0.0020999462444732725,6110.430989754899,0.0009091517894931096,0.0009836431134995437
ARPC1A,0.01651742637246995,0.013076515285386111,0.00039094896607818,1063.6363121484962,0.0003711189015930936,0.0003685378572139293
MYL12B,0.003988322453201148,0.0024739353242622373,2.298502842086987e-05,50.89640940844508,9.624068114595118e-05,0.00012012223834995346
MYOG,0.008460103337237887,0.004594451316487012,3.8389863253346344e-05,98.20687750998306,0.00014629761636506553,0.00010302061762232405
MYH11,0.007794957920926196,0.006361547976674324,0.00014447492750276853,710.9650606688754,0.00019622692868815532,0.00017257648386767344
PXN,0.03452163348150525,0.018907934264004243,0.000714848621476567,2403.915397925424,0.0004978434541382501,0.0005477996205016377
VCAN,0.017204171193789638,0.009542321965011487,0.0002806749133638892,277.94789487472644,0.00026735355409696895,0.0002945200296377956
MYL6,0.004471332919292333,0.004064322318430819,5.268989208712076e-05,137.869944152124,0.00013848063235386915,0.00016556613869662243
CNN3,0.0023492891634077466,0.0014136773281498499,2.517559257800707e-05,64.78556545643121,7.003764149839348e-05,9.668932175644321e-05
GJA1,0.020147046431832544,0.00865877363491783,0.0003912009135591038,887.091563191026,0.00024904069473520937,0.00028481392546238595
MYOCD,0.002459306151202157,0.0017670966601873123,4.164707056175211e-06,15.75335528228121,7.14624846857576e-05,4.342593285803369e-05
CTGF,0.040012290601581894,0.01608057960770454,0.0003353015131331853,808.6656585060025,0.0004147585326302473,0.00044040518920572915
MYL9,0.009771021760734473,0.004771160982505743,0.00010354598856239113,389.61797563145313,0.00015449041971713956,0.00013295255265239597
GSN,0.02347658779329035,0.0197914825940979,0.0010647145148207063,2709.1739906694606,0.00054615616559884,0.000605781551730134
CDK5,0.013690416225614456,0.005831418978618131,8.731371453625273e-05,195.92636076865014,0.00017445390963244782,0.00019856202724965796
